Time,N0,Temperature,Aw,pH,Category,Name,Organism,Predict
240.0,4.0,25.0,0.97,7.0,Culture medium,Broth,Listeria monocytogenes/innocua,4.991824
240.0,4.0,25.0,0.98,7.0,Culture medium,Broth,Listeria monocytogenes/innocua,5.288488
240.0,4.0,25.0,0.99,7.0,Culture medium,Broth,Listeria monocytogenes/innocua,5.779624
240.0,4.0,0.0,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,-0.3889272
240.0,4.0,0.0,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,-0.065058604
240.0,4.0,0.0,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,-0.11215415
240.0,4.0,0.0,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,-0.25832248
240.0,4.0,0.0,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.19959427
240.0,4.0,0.0,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.5289651
240.0,4.0,0.0,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.5302439
240.0,4.0,0.0,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.70602703
240.0,4.0,0.0,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.7872502
240.0,4.0,0.0,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.6821635
240.0,4.0,2.5,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,-0.29316783
240.0,4.0,2.5,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.01922938
240.0,4.0,2.5,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,-0.027232647
240.0,4.0,2.5,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,-0.17607097
240.0,4.0,2.5,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.2579914
240.0,4.0,2.5,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.58911276
240.0,4.0,2.5,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.59539837
240.0,4.0,2.5,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.9226191
240.0,4.0,2.5,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.0118188
240.0,4.0,2.5,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.9419817
240.0,4.0,5.0,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.34202728
240.0,4.0,5.0,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.6903611
240.0,4.0,5.0,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.6424226
240.0,4.0,5.0,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.5046456
240.0,4.0,5.0,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.0207411
240.0,4.0,5.0,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.4887561
240.0,4.0,5.0,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.5842011
240.0,4.0,5.0,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.1515877
240.0,4.0,5.0,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.4075327
240.0,4.0,5.0,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.2166378
240.0,4.0,7.5,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.7656616
240.0,4.0,7.5,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.1758434
240.0,4.0,7.5,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.1232585
240.0,4.0,7.5,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.96518534
240.0,4.0,7.5,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.5021168
240.0,4.0,7.5,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.100031
240.0,4.0,7.5,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.2011561
240.0,4.0,7.5,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.7482133
240.0,4.0,7.5,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.9542005
240.0,4.0,7.5,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.8300254
240.0,4.0,10.0,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.0002298
240.0,4.0,10.0,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.6426708
240.0,4.0,10.0,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.6133248
240.0,4.0,10.0,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.5130159
240.0,4.0,10.0,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.103807
240.0,4.0,10.0,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.816468
240.0,4.0,10.0,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.056735
240.0,4.0,10.0,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.790341
240.0,4.0,10.0,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.2198205
240.0,4.0,10.0,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,5.112746
240.0,4.0,12.5,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.8986456
240.0,4.0,12.5,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.6719247
240.0,4.0,12.5,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.6603335
240.0,4.0,12.5,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.5350296
240.0,4.0,12.5,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.1489546
240.0,4.0,12.5,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.817185
240.0,4.0,12.5,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.1854734
240.0,4.0,12.5,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.9185698
240.0,4.0,12.5,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.1411076
240.0,4.0,12.5,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.913261
240.0,4.0,15.0,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.73182774
240.0,4.0,15.0,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.6313671
240.0,4.0,15.0,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.6364496
240.0,4.0,15.0,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.5021014
240.0,4.0,15.0,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.1299214
240.0,4.0,15.0,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.8116555
240.0,4.0,15.0,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.2587838
240.0,4.0,15.0,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.039355
240.0,4.0,15.0,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.219396
240.0,4.0,15.0,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,5.215642
240.0,4.0,17.5,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,0.96864283
240.0,4.0,17.5,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.1424978
240.0,4.0,17.5,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.1613693
240.0,4.0,17.5,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.9467599
240.0,4.0,17.5,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.5819254
240.0,4.0,17.5,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.2286808
240.0,4.0,17.5,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.705131
240.0,4.0,17.5,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.4043474
240.0,4.0,17.5,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.54396
240.0,4.0,17.5,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,5.380818
240.0,4.0,20.0,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.3400756
240.0,4.0,20.0,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.759298
240.0,4.0,20.0,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.7715125
240.0,4.0,20.0,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.4644973
240.0,4.0,20.0,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.1244376
240.0,4.0,20.0,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.7228873
240.0,4.0,20.0,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.1459494
240.0,4.0,20.0,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.787689
240.0,4.0,20.0,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,5.1691594
240.0,4.0,20.0,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,5.8384824
240.0,4.0,22.5,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.2657887
240.0,4.0,22.5,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.687277
240.0,4.0,22.5,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.70658
240.0,4.0,22.5,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.4028869
240.0,4.0,22.5,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.050849
240.0,4.0,22.5,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.6219385
240.0,4.0,22.5,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.0459366
240.0,4.0,22.5,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.63106
240.0,4.0,22.5,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.9270873
240.0,4.0,22.5,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,5.550452
240.0,4.0,25.0,0.9,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,1.4124296
240.0,4.0,25.0,0.91,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.8808365
240.0,4.0,25.0,0.92,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.9017909
240.0,4.0,25.0,0.93,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,2.6385076
240.0,4.0,25.0,0.94,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.2532372
240.0,4.0,25.0,0.95,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,3.7760649
240.0,4.0,25.0,0.96,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.180558
240.0,4.0,25.0,0.97,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,4.7980733
240.0,4.0,25.0,0.98,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,5.146538
240.0,4.0,25.0,0.99,7.5,Culture medium,Broth,Listeria monocytogenes/innocua,5.7339487
240.0,4.0,0.0,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.4530722
240.0,4.0,0.0,0.91,3.5,Culture medium,Broth,Pseudomonads,-1.2410625
240.0,4.0,0.0,0.92,3.5,Culture medium,Broth,Pseudomonads,-1.2506077
240.0,4.0,0.0,0.93,3.5,Culture medium,Broth,Pseudomonads,-1.4363573
240.0,4.0,0.0,0.94,3.5,Culture medium,Broth,Pseudomonads,-1.3286376
240.0,4.0,0.0,0.95,3.5,Culture medium,Broth,Pseudomonads,-1.1109359
240.0,4.0,0.0,0.96,3.5,Culture medium,Broth,Pseudomonads,-1.1262002
240.0,4.0,0.0,0.97,3.5,Culture medium,Broth,Pseudomonads,-1.1130213
240.0,4.0,0.0,0.98,3.5,Culture medium,Broth,Pseudomonads,-0.9874275
240.0,4.0,0.0,0.99,3.5,Culture medium,Broth,Pseudomonads,-0.46873072
240.0,4.0,2.5,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.1405523
240.0,4.0,2.5,0.91,3.5,Culture medium,Broth,Pseudomonads,-0.9334571
240.0,4.0,2.5,0.92,3.5,Culture medium,Broth,Pseudomonads,-0.94378966
240.0,4.0,2.5,0.93,3.5,Culture medium,Broth,Pseudomonads,-1.122118
240.0,4.0,2.5,0.94,3.5,Culture medium,Broth,Pseudomonads,-1.0431147
240.0,4.0,2.5,0.95,3.5,Culture medium,Broth,Pseudomonads,-0.8265525
240.0,4.0,2.5,0.96,3.5,Culture medium,Broth,Pseudomonads,-0.844205
240.0,4.0,2.5,0.97,3.5,Culture medium,Broth,Pseudomonads,-0.703025
240.0,4.0,2.5,0.98,3.5,Culture medium,Broth,Pseudomonads,-0.5148999
240.0,4.0,2.5,0.99,3.5,Culture medium,Broth,Pseudomonads,0.066153415
240.0,4.0,5.0,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.3644949
240.0,4.0,5.0,0.91,3.5,Culture medium,Broth,Pseudomonads,-1.1368265
240.0,4.0,5.0,0.92,3.5,Culture medium,Broth,Pseudomonads,-1.1449858
240.0,4.0,5.0,0.93,3.5,Culture medium,Broth,Pseudomonads,-1.3137908
240.0,4.0,5.0,0.94,3.5,Culture medium,Broth,Pseudomonads,-1.1706675
240.0,4.0,5.0,0.95,3.5,Culture medium,Broth,Pseudomonads,-0.89285004
240.0,4.0,5.0,0.96,3.5,Culture medium,Broth,Pseudomonads,-0.85158
240.0,4.0,5.0,0.97,3.5,Culture medium,Broth,Pseudomonads,-0.5738321
240.0,4.0,5.0,0.98,3.5,Culture medium,Broth,Pseudomonads,-0.3219418
240.0,4.0,5.0,0.99,3.5,Culture medium,Broth,Pseudomonads,0.09374524
240.0,4.0,7.5,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.5169413
240.0,4.0,7.5,0.91,3.5,Culture medium,Broth,Pseudomonads,-1.2457026
240.0,4.0,7.5,0.92,3.5,Culture medium,Broth,Pseudomonads,-1.26009
240.0,4.0,7.5,0.93,3.5,Culture medium,Broth,Pseudomonads,-1.4609245
240.0,4.0,7.5,0.94,3.5,Culture medium,Broth,Pseudomonads,-1.3156284
240.0,4.0,7.5,0.95,3.5,Culture medium,Broth,Pseudomonads,-0.9843998
240.0,4.0,7.5,0.96,3.5,Culture medium,Broth,Pseudomonads,-0.95298433
240.0,4.0,7.5,0.97,3.5,Culture medium,Broth,Pseudomonads,-0.7174519
240.0,4.0,7.5,0.98,3.5,Culture medium,Broth,Pseudomonads,-0.54879534
240.0,4.0,7.5,0.99,3.5,Culture medium,Broth,Pseudomonads,-0.0846101
240.0,4.0,10.0,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.6114717
240.0,4.0,10.0,0.91,3.5,Culture medium,Broth,Pseudomonads,-1.1500282
240.0,4.0,10.0,0.92,3.5,Culture medium,Broth,Pseudomonads,-1.1373054
240.0,4.0,10.0,0.93,3.5,Culture medium,Broth,Pseudomonads,-1.319834
240.0,4.0,10.0,0.94,3.5,Culture medium,Broth,Pseudomonads,-1.1422108
240.0,4.0,10.0,0.95,3.5,Culture medium,Broth,Pseudomonads,-0.73271704
240.0,4.0,10.0,0.96,3.5,Culture medium,Broth,Pseudomonads,-0.55027014
240.0,4.0,10.0,0.97,3.5,Culture medium,Broth,Pseudomonads,-0.24488692
240.0,4.0,10.0,0.98,3.5,Culture medium,Broth,Pseudomonads,0.021736605
240.0,4.0,10.0,0.99,3.5,Culture medium,Broth,Pseudomonads,0.55581814
240.0,4.0,12.5,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.6763033
240.0,4.0,12.5,0.91,3.5,Culture medium,Broth,Pseudomonads,-1.1035124
240.0,4.0,12.5,0.92,3.5,Culture medium,Broth,Pseudomonads,-1.0708454
240.0,4.0,12.5,0.93,3.5,Culture medium,Broth,Pseudomonads,-1.2829953
240.0,4.0,12.5,0.94,3.5,Culture medium,Broth,Pseudomonads,-1.0835371
240.0,4.0,12.5,0.95,3.5,Culture medium,Broth,Pseudomonads,-0.6962441
240.0,4.0,12.5,0.96,3.5,Culture medium,Broth,Pseudomonads,-0.41495958
240.0,4.0,12.5,0.97,3.5,Culture medium,Broth,Pseudomonads,-0.12742774
240.0,4.0,12.5,0.98,3.5,Culture medium,Broth,Pseudomonads,-0.018953731
240.0,4.0,12.5,0.99,3.5,Culture medium,Broth,Pseudomonads,0.5087106
240.0,4.0,15.0,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.9052414
240.0,4.0,15.0,0.91,3.5,Culture medium,Broth,Pseudomonads,-1.2092745
240.0,4.0,15.0,0.92,3.5,Culture medium,Broth,Pseudomonads,-1.1624866
240.0,4.0,15.0,0.93,3.5,Culture medium,Broth,Pseudomonads,-1.4012854
240.0,4.0,15.0,0.94,3.5,Culture medium,Broth,Pseudomonads,-1.1916417
240.0,4.0,15.0,0.95,3.5,Culture medium,Broth,Pseudomonads,-0.8008372
240.0,4.0,15.0,0.96,3.5,Culture medium,Broth,Pseudomonads,-0.4362409
240.0,4.0,15.0,0.97,3.5,Culture medium,Broth,Pseudomonads,-0.101002425
240.0,4.0,15.0,0.98,3.5,Culture medium,Broth,Pseudomonads,-0.07650312
240.0,4.0,15.0,0.99,3.5,Culture medium,Broth,Pseudomonads,0.6802648
240.0,4.0,17.5,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.7479534
240.0,4.0,17.5,0.91,3.5,Culture medium,Broth,Pseudomonads,-0.7788316
240.0,4.0,17.5,0.92,3.5,Culture medium,Broth,Pseudomonads,-0.72088844
240.0,4.0,17.5,0.93,3.5,Culture medium,Broth,Pseudomonads,-1.0542696
240.0,4.0,17.5,0.94,3.5,Culture medium,Broth,Pseudomonads,-0.8439343
240.0,4.0,17.5,0.95,3.5,Culture medium,Broth,Pseudomonads,-0.4915185
240.0,4.0,17.5,0.96,3.5,Culture medium,Broth,Pseudomonads,-0.120476395
240.0,4.0,17.5,0.97,3.5,Culture medium,Broth,Pseudomonads,0.12384601
240.0,4.0,17.5,0.98,3.5,Culture medium,Broth,Pseudomonads,0.12009754
240.0,4.0,17.5,0.99,3.5,Culture medium,Broth,Pseudomonads,0.765868
240.0,4.0,20.0,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.3482012
240.0,4.0,20.0,0.91,3.5,Culture medium,Broth,Pseudomonads,-0.14062066
240.0,4.0,20.0,0.92,3.5,Culture medium,Broth,Pseudomonads,-0.08746695
240.0,4.0,20.0,0.93,3.5,Culture medium,Broth,Pseudomonads,-0.5281837
240.0,4.0,20.0,0.94,3.5,Culture medium,Broth,Pseudomonads,-0.27897328
240.0,4.0,20.0,0.95,3.5,Culture medium,Broth,Pseudomonads,0.041014086
240.0,4.0,20.0,0.96,3.5,Culture medium,Broth,Pseudomonads,0.35108808
240.0,4.0,20.0,0.97,3.5,Culture medium,Broth,Pseudomonads,0.51198596
240.0,4.0,20.0,0.98,3.5,Culture medium,Broth,Pseudomonads,0.7561123
240.0,4.0,20.0,0.99,3.5,Culture medium,Broth,Pseudomonads,1.2415427
240.0,4.0,22.5,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.3354284
240.0,4.0,22.5,0.91,3.5,Culture medium,Broth,Pseudomonads,-0.09843826
240.0,4.0,22.5,0.92,3.5,Culture medium,Broth,Pseudomonads,-0.041867286
240.0,4.0,22.5,0.93,3.5,Culture medium,Broth,Pseudomonads,-0.47487608
240.0,4.0,22.5,0.94,3.5,Culture medium,Broth,Pseudomonads,-0.23406947
240.0,4.0,22.5,0.95,3.5,Culture medium,Broth,Pseudomonads,0.061520908
240.0,4.0,22.5,0.96,3.5,Culture medium,Broth,Pseudomonads,0.32988513
240.0,4.0,22.5,0.97,3.5,Culture medium,Broth,Pseudomonads,0.4271765
240.0,4.0,22.5,0.98,3.5,Culture medium,Broth,Pseudomonads,0.5811041
240.0,4.0,22.5,0.99,3.5,Culture medium,Broth,Pseudomonads,1.0089414
240.0,4.0,25.0,0.9,3.5,Culture medium,Broth,Pseudomonads,-1.072202
240.0,4.0,25.0,0.91,3.5,Culture medium,Broth,Pseudomonads,0.2223295
240.0,4.0,25.0,0.92,3.5,Culture medium,Broth,Pseudomonads,0.27993095
240.0,4.0,25.0,0.93,3.5,Culture medium,Broth,Pseudomonads,-0.103124835
240.0,4.0,25.0,0.94,3.5,Culture medium,Broth,Pseudomonads,0.10833524
240.0,4.0,25.0,0.95,3.5,Culture medium,Broth,Pseudomonads,0.36542317
240.0,4.0,25.0,0.96,3.5,Culture medium,Broth,Pseudomonads,0.6134154
240.0,4.0,25.0,0.97,3.5,Culture medium,Broth,Pseudomonads,0.7247322
240.0,4.0,25.0,0.98,3.5,Culture medium,Broth,Pseudomonads,0.89637154
240.0,4.0,25.0,0.99,3.5,Culture medium,Broth,Pseudomonads,1.2748623
240.0,4.0,0.0,0.9,4.0,Culture medium,Broth,Pseudomonads,-0.9953136
240.0,4.0,0.0,0.91,4.0,Culture medium,Broth,Pseudomonads,-0.7819229
240.0,4.0,0.0,0.92,4.0,Culture medium,Broth,Pseudomonads,-0.7787836
240.0,4.0,0.0,0.93,4.0,Culture medium,Broth,Pseudomonads,-0.94003916
240.0,4.0,0.0,0.94,4.0,Culture medium,Broth,Pseudomonads,-0.81354904
240.0,4.0,0.0,0.95,4.0,Culture medium,Broth,Pseudomonads,-0.5725855
240.0,4.0,0.0,0.96,4.0,Culture medium,Broth,Pseudomonads,-0.57778066
240.0,4.0,0.0,0.97,4.0,Culture medium,Broth,Pseudomonads,-0.5862842
240.0,4.0,0.0,0.98,4.0,Culture medium,Broth,Pseudomonads,-0.4996036
240.0,4.0,0.0,0.99,4.0,Culture medium,Broth,Pseudomonads,-0.0026132732
240.0,4.0,2.5,0.9,4.0,Culture medium,Broth,Pseudomonads,-0.6366517
240.0,4.0,2.5,0.91,4.0,Culture medium,Broth,Pseudomonads,-0.42677805
240.0,4.0,2.5,0.92,4.0,Culture medium,Broth,Pseudomonads,-0.4241328
240.0,4.0,2.5,0.93,4.0,Culture medium,Broth,Pseudomonads,-0.5754146
240.0,4.0,2.5,0.94,4.0,Culture medium,Broth,Pseudomonads,-0.47632387
240.0,4.0,2.5,0.95,4.0,Culture medium,Broth,Pseudomonads,-0.23733936
240.0,4.0,2.5,0.96,4.0,Culture medium,Broth,Pseudomonads,-0.23958103
240.0,4.0,2.5,0.97,4.0,Culture medium,Broth,Pseudomonads,-0.122088805
240.0,4.0,2.5,0.98,4.0,Culture medium,Broth,Pseudomonads,0.014428145
240.0,4.0,2.5,0.99,4.0,Culture medium,Broth,Pseudomonads,0.56587434
240.0,4.0,5.0,0.9,4.0,Culture medium,Broth,Pseudomonads,-0.837498
240.0,4.0,5.0,0.91,4.0,Culture medium,Broth,Pseudomonads,-0.6072371
240.0,4.0,5.0,0.92,4.0,Culture medium,Broth,Pseudomonads,-0.6002405
240.0,4.0,5.0,0.93,4.0,Culture medium,Broth,Pseudomonads,-0.7398093
240.0,4.0,5.0,0.94,4.0,Culture medium,Broth,Pseudomonads,-0.5763948
240.0,4.0,5.0,0.95,4.0,Culture medium,Broth,Pseudomonads,-0.27608427
240.0,4.0,5.0,0.96,4.0,Culture medium,Broth,Pseudomonads,-0.22021015
240.0,4.0,5.0,0.97,4.0,Culture medium,Broth,Pseudomonads,0.03172839
240.0,4.0,5.0,0.98,4.0,Culture medium,Broth,Pseudomonads,0.22603633
240.0,4.0,5.0,0.99,4.0,Culture medium,Broth,Pseudomonads,0.6067865
240.0,4.0,7.5,0.9,4.0,Culture medium,Broth,Pseudomonads,-0.9816494
240.0,4.0,7.5,0.91,4.0,Culture medium,Broth,Pseudomonads,-0.70811266
240.0,4.0,7.5,0.92,4.0,Culture medium,Broth,Pseudomonads,-0.70734423
240.0,4.0,7.5,0.93,4.0,Culture medium,Broth,Pseudomonads,-0.87906325
240.0,4.0,7.5,0.94,4.0,Culture medium,Broth,Pseudomonads,-0.71739143
240.0,4.0,7.5,0.95,4.0,Culture medium,Broth,Pseudomonads,-0.36436602
240.0,4.0,7.5,0.96,4.0,Culture medium,Broth,Pseudomonads,-0.31987345
240.0,4.0,7.5,0.97,4.0,Culture medium,Broth,Pseudomonads,-0.11485856
240.0,4.0,7.5,0.98,4.0,Culture medium,Broth,Pseudomonads,-0.0055338237
240.0,4.0,7.5,0.99,4.0,Culture medium,Broth,Pseudomonads,0.42573905
240.0,4.0,10.0,0.9,4.0,Culture medium,Broth,Pseudomonads,-1.069965
240.0,4.0,10.0,0.91,4.0,Culture medium,Broth,Pseudomonads,-0.60962486
240.0,4.0,10.0,0.92,4.0,Culture medium,Broth,Pseudomonads,-0.5825989
240.0,4.0,10.0,0.93,4.0,Culture medium,Broth,Pseudomonads,-0.74059004
240.0,4.0,10.0,0.94,4.0,Culture medium,Broth,Pseudomonads,-0.54616624
240.0,4.0,10.0,0.95,4.0,Culture medium,Broth,Pseudomonads,-0.11740753
240.0,4.0,10.0,0.96,4.0,Culture medium,Broth,Pseudomonads,0.0756933
240.0,4.0,10.0,0.97,4.0,Culture medium,Broth,Pseudomonads,0.34699818
240.0,4.0,10.0,0.98,4.0,Culture medium,Broth,Pseudomonads,0.5528031
240.0,4.0,10.0,0.99,4.0,Culture medium,Broth,Pseudomonads,1.0683131
240.0,4.0,12.5,0.9,4.0,Culture medium,Broth,Pseudomonads,-1.1676434
240.0,4.0,12.5,0.91,4.0,Culture medium,Broth,Pseudomonads,-0.5947449
240.0,4.0,12.5,0.92,4.0,Culture medium,Broth,Pseudomonads,-0.54777217
240.0,4.0,12.5,0.93,4.0,Culture medium,Broth,Pseudomonads,-0.74209595
240.0,4.0,12.5,0.94,4.0,Culture medium,Broth,Pseudomonads,-0.52883464
240.0,4.0,12.5,0.95,4.0,Culture medium,Broth,Pseudomonads,-0.121393956
240.0,4.0,12.5,0.96,4.0,Culture medium,Broth,Pseudomonads,0.16985986
240.0,4.0,12.5,0.97,4.0,Culture medium,Broth,Pseudomonads,0.42965803
240.0,4.0,12.5,0.98,4.0,Culture medium,Broth,Pseudomonads,0.48752174
240.0,4.0,12.5,0.99,4.0,Culture medium,Broth,Pseudomonads,1.0184705
240.0,4.0,15.0,0.9,4.0,Culture medium,Broth,Pseudomonads,-1.4396228
240.0,4.0,15.0,0.91,4.0,Culture medium,Broth,Pseudomonads,-0.7426291
240.0,4.0,15.0,0.92,4.0,Culture medium,Broth,Pseudomonads,-0.6812751
